ID,Selected,Date,Time,X950,X955,X960,X965,X970,X975,X980,X985,X990,X995,X1000,X1005,X1010,X1015,X1020,X1025,X1030,X1035,X1040,X1045,X1050,X1055,X1060,X1065,X1070,X1075,X1080,X1085,X1090,X1095,X1100,X1105,X1110,X1115,X1120,X1125,X1130,X1135,X1140,X1145,X1150,X1155,X1160,X1165,X1170,X1175,X1180,X1185,X1190,X1195,X1200,X1205,X1210,X1215,X1220,X1225,X1230,X1235,X1240,X1245,X1250,X1255,X1260,X1265,X1270,X1275,X1280,X1285,X1290,X1295,X1300,X1305,X1310,X1315,X1320,X1325,X1330,X1335,X1340,X1345,X1350,X1355,X1360,X1365,X1370,X1375,X1380,X1385,X1390,X1395,X1400,X1405,X1410,X1415,X1420,X1425,X1430,X1435,X1440,X1445,X1450,X1455,X1460,X1465,X1470,X1475,X1480,X1485,X1490,X1495,X1500,X1505,X1510,X1515,X1520,X1525,X1530,X1535,X1540,X1545,X1550,X1555,X1560,X1565,X1570,X1575,X1580,X1585,X1590,X1595,X1600,X1605,X1610,X1615,X1620,X1625,X1630,X1635,X1640,X1645,X1650
SP14:11393,N,10/14/16,9:24:44,0.1805634,0.1875198,0.1962198,0.20578,0.2152731,0.2243192,0.2323538,0.2384413,0.2423753,0.2443291,0.2449036,0.2444327,0.2431247,0.2410975,0.2385402,0.2354178,0.2318868,0.2281729,0.2246497,0.2211424,0.2175374,0.214003,0.2104255,0.2070804,0.2040406,0.2013217,0.1992008,0.1974988,0.1963004,0.1956403,0.1954783,0.1958236,0.1966334,0.1981369,0.2009659,0.2066386,0.2168376,0.2324175,0.2521146,0.2742043,0.2975372,0.3200895,0.3406295,0.3581519,0.3726045,0.3853318,0.3973328,0.4083658,0.4172962,0.4230697,0.4255281,0.425203,0.4217636,0.4151627,0.4061225,0.3964348,0.3876778,0.3805143,0.3747714,0.3704653,0.3671749,0.3648559,0.363189,0.3619381,0.3608856,0.359573,0.3578535,0.3559252,0.3544418,0.3539268,0.3546205,0.3567133,0.3604944,0.3661751,0.3738604,0.3835824,0.3954131,0.4089848,0.4235652,0.4385665,0.4534172,0.4677218,0.4808929,0.4927488,0.5036026,0.5142546,0.526815,0.5435621,0.5657095,0.592256,0.6218542,0.6537254,0.6859039,0.7157397,0.7420946,0.7644905,0.7826988,0.7962902,0.806214,0.8132691,0.8180785,0.8215632,0.8233511,0.8242671,0.8235495,0.8215528,0.8187035,0.8148474,0.810614,0.8060544,0.8013012,0.796716,0.7919056,0.7872969,0.7827241,0.7784377,0.7747743,0.7717574,0.7692308,0.7667053,0.7644204,0.7624254,0.76048,0.7582989,0.756128,0.7538583,0.751187,0.7480754,0.7442619,0.7396807,0.7344671,0.7290319,0.7236516,0.7184807,0.7133127,0.7082198,0.703233,0.6987537,0.6943838,0.6905776,0.6872553
SP14:11394,N,10/14/16,9:25:57,0.1769839,0.1835212,0.1917619,0.2007824,0.2099416,0.2186326,0.2263577,0.2322688,0.2360751,0.2379617,0.2386202,0.238197,0.2369643,0.2350762,0.2326426,0.2297047,0.2263859,0.2228599,0.2195432,0.216209,0.2128009,0.2094092,0.2060537,0.2029688,0.2000732,0.1975457,0.1955718,0.1939816,0.1928734,0.1922225,0.1920676,0.1923837,0.1931439,0.1944695,0.1969904,0.2022044,0.2117457,0.2263817,0.2450071,0.2658798,0.2878742,0.30901,0.3282564,0.3447453,0.3585265,0.370649,0.3818627,0.3920651,0.4002704,0.4055716,0.407811,0.4073894,0.4041157,0.3980808,0.3900746,0.381465,0.3736429,0.3671891,0.3621286,0.3582669,0.3552818,0.3532546,0.3518447,0.3507043,0.3497858,0.3486113,0.3470623,0.3452991,0.3439173,0.3434149,0.3440446,0.3460321,0.3496064,0.3549447,0.3621458,0.37126,0.3822324,0.3947937,0.4082417,0.4220145,0.4356947,0.4487362,0.4607755,0.4716493,0.4812603,0.4907109,0.5018282,0.5165064,0.5360594,0.5595944,0.585587,0.613489,0.6415203,0.6674931,0.6905064,0.7102761,0.7262962,0.7384136,0.7472426,0.7534776,0.7575899,0.7604648,0.7621151,0.7628125,0.7623529,0.7608385,0.7583421,0.7546921,0.7509468,0.7469473,0.7427168,0.7385343,0.734175,0.7301781,0.7263694,0.7228064,0.7195013,0.7166514,0.7142608,0.7119178,0.7097975,0.708042,0.7063473,0.7042614,0.7022846,0.7004289,0.6983032,0.6955693,0.6919327,0.6876987,0.6830334,0.6783971,0.6736532,0.6688905,0.6640378,0.6594036,0.6549959,0.6509114,0.6469703,0.6436806,0.6406104
SP14:11396,N,10/14/16,9:26:45,0.1529767,0.1589812,0.1665125,0.1749546,0.1834898,0.1916046,0.1988286,0.2043899,0.2078766,0.20951,0.2100027,0.2095484,0.2082681,0.2063499,0.2039851,0.2011622,0.1979353,0.1945508,0.1913843,0.1881892,0.1848815,0.1816284,0.1784289,0.1754097,0.172666,0.1702411,0.1682701,0.1666848,0.1655486,0.1648474,0.1645865,0.1647313,0.1653499,0.1665503,0.1688441,0.17366,0.1825089,0.1962233,0.2136739,0.2333857,0.2543428,0.2746291,0.2931877,0.309207,0.322618,0.3345477,0.3457478,0.3561013,0.3645373,0.3700472,0.3724367,0.3720376,0.3687312,0.3624715,0.3540955,0.3451951,0.3371405,0.3304799,0.3252375,0.3213316,0.3183076,0.3161792,0.314649,0.3134558,0.3123955,0.3110779,0.309459,0.3076433,0.3062037,0.305662,0.3061962,0.3079695,0.311311,0.3164131,0.3233386,0.3322057,0.3429442,0.3553201,0.3687786,0.382585,0.3964202,0.4097497,0.4220952,0.433304,0.4435125,0.4536905,0.4655324,0.4814333,0.5026871,0.5286582,0.5579561,0.5899856,0.6228375,0.6537371,0.681551,0.705488,0.7251145,0.7400446,0.7509787,0.7587102,0.7639942,0.7677538,0.7697643,0.7707227,0.7701117,0.7682782,0.765322,0.7613685,0.7571962,0.7525337,0.7476722,0.7428275,0.7377404,0.732866,0.7283229,0.7239636,0.7199568,0.716469,0.7136378,0.7108715,0.7083405,0.7061718,0.7041982,0.7019281,0.699555,0.6969231,0.694022,0.6905866,0.6861557,0.6809769,0.6753531,0.6694008,0.6633211,0.6572977,0.6514687,0.6459237,0.6402839,0.6351408,0.6303546,0.6259931,0.6223568
SP14:11397,N,10/14/16,9:27:53,0.1548795,0.1606068,0.1679002,0.1759762,0.1840415,0.1916965,0.1984831,0.2037039,0.2069921,0.2085697,0.2090576,0.2086733,0.2074703,0.205659,0.2034398,0.2007739,0.1977359,0.1945899,0.1915968,0.1886001,0.1855594,0.1825531,0.179559,0.1767567,0.1741662,0.1719232,0.1701368,0.1686715,0.1676476,0.1670269,0.1668513,0.1670837,0.1676954,0.1688861,0.1712407,0.1759846,0.1845243,0.1974796,0.2139037,0.2323347,0.2518284,0.2706229,0.287831,0.302588,0.3148661,0.3257398,0.3358584,0.3450967,0.3526354,0.357497,0.3596163,0.3593426,0.3564461,0.3509686,0.3435275,0.3355522,0.3283943,0.322526,0.3178099,0.314239,0.3114928,0.3096123,0.3082407,0.3071549,0.3061679,0.3049892,0.3035056,0.3018532,0.3005527,0.2999989,0.300489,0.3021468,0.3052933,0.3100538,0.3165371,0.3247274,0.3346817,0.3460774,0.3583736,0.371168,0.3838718,0.3959891,0.4072726,0.4175606,0.4268152,0.4358741,0.4465908,0.4609552,0.4803002,0.5037877,0.5303319,0.559356,0.5890167,0.6168711,0.6419933,0.6637811,0.681727,0.6953511,0.7053176,0.7123856,0.7173125,0.72076,0.722767,0.7237145,0.7233475,0.7216254,0.7188883,0.7152636,0.7112963,0.707089,0.7026548,0.6980494,0.6933981,0.6888599,0.6845984,0.6805625,0.6768586,0.6737663,0.6711959,0.6686749,0.6663147,0.6644669,0.662535,0.6604877,0.6583472,0.6560442,0.6534834,0.6505502,0.6465394,0.641856,0.6368611,0.6316391,0.6262563,0.6210334,0.6159015,0.6110651,0.6063188,0.6016768,0.5973797,0.5936691,0.5904197
SP14:11399,N,10/14/16,9:28:39,0.1895491,0.1965295,0.2055281,0.215477,0.2255908,0.235305,0.2439565,0.2506175,0.2548936,0.2570264,0.2577089,0.2572435,0.2557785,0.2535836,0.2507942,0.2475313,0.2437503,0.2398661,0.2361609,0.2324879,0.2287665,0.2250586,0.22141,0.2180018,0.214825,0.2120332,0.2098568,0.2080381,0.2067283,0.2059155,0.2056286,0.2058361,0.2065051,0.2078354,0.2104693,0.215961,0.2260794,0.2418538,0.2622316,0.2855606,0.3104602,0.3346635,0.3568395,0.3759343,0.3919594,0.4062087,0.4196481,0.4321354,0.4424932,0.4493199,0.4523747,0.4519949,0.4481004,0.4405999,0.4304557,0.4197263,0.4100312,0.4021115,0.3959452,0.391386,0.387943,0.3855345,0.383738,0.3823096,0.381032,0.379466,0.3775135,0.3753567,0.3736534,0.3730236,0.3736081,0.3757265,0.3797625,0.3858624,0.3941694,0.4048075,0.4176475,0.4324248,0.4483535,0.4648199,0.4812097,0.4970089,0.5116237,0.5249487,0.5370671,0.5490857,0.563041,0.581362,0.6058008,0.6356025,0.6690452,0.7052041,0.7414825,0.7749338,0.8043335,0.8294621,0.8497065,0.864954,0.8760692,0.8839734,0.8891905,0.8930832,0.8951902,0.8964623,0.8960778,0.8944896,0.8918209,0.8881081,0.884137,0.8795724,0.874765,0.8700786,0.8652517,0.8604947,0.8560709,0.8518709,0.8482793,0.845072,0.8423111,0.8398834,0.8374544,0.8355147,0.8336825,0.8314243,0.8293338,0.8271205,0.8244412,0.8210937,0.8168746,0.8118775,0.8060223,0.7999331,0.7938592,0.7877982,0.7817377,0.7757801,0.7699826,0.7645739,0.7594863,0.7549824,0.7509857
SP14:11400,N,10/14/16,9:29:30,0.159819,0.1662209,0.1742844,0.1831416,0.192071,0.2005994,0.2081183,0.2139517,0.217656,0.2194854,0.2200273,0.2195323,0.2181987,0.2162247,0.2137747,0.2108083,0.2074928,0.2040308,0.2007503,0.1975644,0.1942783,0.191079,0.1878956,0.1848854,0.182152,0.1797336,0.1778018,0.176264,0.1751812,0.1745362,0.1743443,0.1745744,0.1752225,0.1765005,0.1790074,0.1840613,0.1931867,0.207124,0.2247498,0.2445862,0.2656721,0.286036,0.3045661,0.3204663,0.3338378,0.3456736,0.3565479,0.3663697,0.3743783,0.3796949,0.3819909,0.3816859,0.3785708,0.3728213,0.3652802,0.3572376,0.3498474,0.343803,0.3389518,0.3352301,0.332444,0.3304997,0.3290699,0.3279742,0.3269609,0.3256939,0.3240738,0.3222934,0.3208972,0.3203545,0.320922,0.3227922,0.3262125,0.3314072,0.3385029,0.3474467,0.3583022,0.3707298,0.3841546,0.398057,0.4117843,0.4248472,0.436953,0.4478822,0.4576857,0.4672411,0.47837,0.493416,0.5139025,0.5391472,0.5676134,0.5986044,0.63028,0.660341,0.6875362,0.7108602,0.7300346,0.7445647,0.75525,0.7630042,0.768355,0.7719577,0.7740557,0.775077,0.7743092,0.7723408,0.7694072,0.7654119,0.7610487,0.7562857,0.7512701,0.7464647,0.7413778,0.7365009,0.7319493,0.7277246,0.7237796,0.7206715,0.7183298,0.7158709,0.713762,0.7119439,0.7100953,0.707927,0.7056437,0.7031924,0.7005463,0.6974418,0.6934877,0.6887712,0.6836724,0.678246,0.6724845,0.6668906,0.6616568,0.6564248,0.651315,0.6466545,0.6420937,0.6381647,0.6348261
SP14:11401,N,10/14/16,9:30:17,0.1681384,0.1746998,0.1830103,0.1921898,0.2014033,0.2101748,0.2179276,0.2238153,0.2275939,0.2294833,0.2300672,0.2296292,0.228368,0.226465,0.2240165,0.2210431,0.217662,0.214181,0.2108514,0.2075189,0.2041345,0.2007402,0.197414,0.1942545,0.1913549,0.1887983,0.1867432,0.1850989,0.1839115,0.1832041,0.1829739,0.18324,0.1839651,0.1853643,0.1880586,0.1933942,0.2030649,0.2177321,0.2360928,0.2564909,0.2779042,0.2984239,0.3170117,0.3328319,0.3459332,0.3574399,0.368078,0.3778028,0.385698,0.390865,0.393122,0.3929461,0.3900934,0.3845524,0.3770294,0.3688889,0.3613987,0.3552503,0.3502762,0.3465214,0.3436975,0.3416986,0.3402231,0.3391258,0.3381458,0.3368926,0.3352673,0.3334807,0.3320588,0.3315074,0.3320498,0.3338348,0.3372025,0.3422526,0.3491704,0.3578729,0.3683804,0.3804784,0.3935025,0.4069433,0.4202192,0.4328997,0.4445817,0.4550462,0.4643807,0.4734006,0.4838957,0.4978375,0.516566,0.539336,0.5646943,0.5922332,0.6203544,0.6469031,0.6707714,0.6914411,0.7085657,0.72138,0.7307929,0.7376459,0.7422799,0.7456229,0.747447,0.7483333,0.7477791,0.7460728,0.7434886,0.7401208,0.7362928,0.7321084,0.7277189,0.7234129,0.7189835,0.7146705,0.7106055,0.7068328,0.7033654,0.700618,0.698485,0.6964805,0.6946511,0.6930267,0.6913669,0.6894323,0.6874562,0.6853088,0.6830357,0.6802904,0.6767023,0.6725906,0.6679545,0.6631419,0.6580782,0.6530526,0.6482504,0.64356,0.6389117,0.6347045,0.6307549,0.6272314,0.6241556
SP14:11402,N,10/14/16,9:31:51,0.1540489,0.1591918,0.1657608,0.1729127,0.1800226,0.1867106,0.1926263,0.1971658,0.1999292,0.2012614,0.2017428,0.2013169,0.2002722,0.1987416,0.1968093,0.194546,0.1919198,0.1892219,0.1867003,0.1840893,0.1814549,0.1789141,0.1763936,0.1739779,0.1717457,0.1698257,0.1682995,0.1670627,0.1661971,0.1657049,0.1655817,0.1658187,0.1664466,0.1676084,0.1697992,0.1740962,0.1816053,0.192847,0.2067166,0.2219828,0.2379488,0.2531978,0.2668874,0.2783543,0.2876831,0.2957581,0.3032004,0.3099257,0.3154235,0.3190463,0.3207835,0.3208813,0.3191583,0.3156017,0.3106053,0.3050177,0.2998652,0.2956429,0.2922287,0.2895874,0.2875088,0.2860432,0.2850037,0.2842249,0.2834915,0.282597,0.281442,0.2801541,0.2791688,0.2788466,0.2793344,0.2806751,0.2832092,0.2870219,0.292138,0.2985613,0.3062848,0.3152165,0.3247693,0.3346502,0.344444,0.3537237,0.3622802,0.3700253,0.3766252,0.3828907,0.3905656,0.4010836,0.4154777,0.433378,0.4537799,0.476393,0.4999928,0.522702,0.5436748,0.5621014,0.5773306,0.589176,0.5978561,0.6041936,0.6084303,0.611499,0.6131793,0.6139024,0.6133971,0.6116054,0.6088693,0.6053066,0.6013961,0.5972651,0.5929677,0.5886225,0.584111,0.5799149,0.5759645,0.5721688,0.5688936,0.566229,0.5639173,0.561887,0.5599846,0.5583876,0.5566722,0.5547236,0.5528435,0.5507969,0.5485851,0.5461078,0.5428972,0.5390949,0.5349887,0.5307746,0.5265045,0.5224258,0.5183715,0.5143909,0.5106502,0.507337,0.5040909,0.5013062,0.4990954
SP14:11403,N,10/14/16,9:32:47,0.1688913,0.1757347,0.1844141,0.1939305,0.2034732,0.2125459,0.2205902,0.2267584,0.2305678,0.2324938,0.2330749,0.2325658,0.2311404,0.2289993,0.226391,0.2233354,0.219751,0.216102,0.2126758,0.2091807,0.2056601,0.2022194,0.1988686,0.1956317,0.1926825,0.1901301,0.1880403,0.1864738,0.1853068,0.1846166,0.1844321,0.1846821,0.1853557,0.1866283,0.1891514,0.194337,0.2038053,0.2184925,0.2373788,0.258819,0.281504,0.3033469,0.323147,0.3400967,0.3542702,0.3668985,0.3786185,0.3893917,0.3983451,0.4042249,0.4068982,0.4066446,0.4033129,0.3969167,0.3883097,0.3791172,0.3707439,0.3639409,0.3585859,0.3546007,0.3516045,0.3495037,0.3479696,0.3467275,0.345625,0.344276,0.342599,0.34077,0.3393624,0.3388509,0.3394551,0.3413236,0.3449723,0.3504674,0.3578054,0.3672283,0.3785242,0.3914921,0.4054773,0.4197412,0.4339543,0.4475195,0.4600553,0.4714347,0.4817531,0.4920088,0.5039588,0.5197387,0.5406392,0.5659322,0.5942381,0.6244451,0.6548392,0.6829231,0.7078083,0.7289006,0.745854,0.758798,0.768051,0.7746134,0.7789533,0.7819964,0.7838017,0.7845832,0.784241,0.7826539,0.7799644,0.776472,0.7725224,0.7683188,0.7641128,0.7597687,0.7552236,0.7509226,0.7470201,0.7430674,0.7396822,0.7368127,0.7342458,0.7319096,0.7297078,0.7278129,0.725891,0.723842,0.721902,0.7198558,0.7174402,0.7145392,0.7109126,0.7065356,0.7015067,0.6962677,0.690967,0.6860567,0.6808245,0.6757249,0.670951,0.6664511,0.6623664,0.658632,0.6556202
SP14:11404,N,10/14/16,9:33:37,0.1554665,0.1624153,0.1711469,0.1806952,0.1903622,0.1996004,0.2077153,0.213987,0.2179284,0.2198645,0.2204841,0.2199543,0.2185511,0.2164973,0.2138758,0.2107604,0.2071271,0.2033842,0.199823,0.1962781,0.1926689,0.1890561,0.1854827,0.1821021,0.1790098,0.176308,0.1741414,0.172429,0.1711957,0.1704506,0.170182,0.1703899,0.1710529,0.1723252,0.1749069,0.1802097,0.190013,0.2053455,0.2250486,0.2473708,0.2709489,0.2936426,0.3143665,0.332283,0.3473802,0.3608961,0.3735245,0.3851784,0.3946535,0.4007499,0.4032731,0.4026529,0.398724,0.3915852,0.3822871,0.3725025,0.3635839,0.356256,0.3505324,0.3462338,0.3429905,0.3407481,0.3391852,0.337919,0.3368282,0.3354725,0.3337169,0.3317672,0.3302979,0.329746,0.3304245,0.3325077,0.3363205,0.342108,0.3499458,0.3599065,0.3719735,0.3858763,0.4007938,0.4160376,0.4313869,0.4461702,0.4597294,0.4720832,0.4834667,0.4947723,0.5078704,0.5251904,0.5481124,0.5758005,0.6067526,0.6399467,0.6733639,0.7042747,0.731711,0.7551855,0.7741215,0.7886606,0.7991751,0.8065239,0.8114954,0.8150058,0.8170506,0.8180294,0.8177187,0.8161133,0.8135647,0.8100443,0.8060215,0.8017772,0.797354,0.792928,0.7882078,0.7836226,0.7794044,0.7751499,0.7714207,0.7683151,0.7653361,0.762692,0.7602631,0.7579929,0.7560001,0.7539861,0.7517857,0.7494871,0.7468268,0.7434766,0.7393421,0.7342005,0.7284585,0.7227066,0.7168102,0.7111019,0.7052003,0.6994063,0.6938042,0.6886964,0.6841065,0.6797519,0.6758857
SP14:11405,N,10/14/16,9:34:34,0.1589402,0.1653042,0.1731471,0.1818614,0.1907558,0.1991421,0.2065687,0.2122543,0.215817,0.2175595,0.2180427,0.2175384,0.2161049,0.2140826,0.2116391,0.208732,0.2053993,0.2020374,0.1988425,0.195664,0.1924137,0.1892345,0.1860836,0.1831097,0.1803831,0.1779472,0.1760506,0.1745394,0.1734588,0.1728506,0.1726655,0.1729037,0.1736413,0.1750222,0.1776632,0.1828857,0.1921058,0.2059839,0.2235336,0.2433776,0.2645845,0.2851811,0.3038717,0.3197178,0.3327288,0.3440953,0.3546835,0.3644042,0.3724085,0.3777419,0.3802493,0.3802142,0.3774428,0.3718688,0.3641781,0.3558629,0.3483036,0.3420504,0.3369905,0.3331711,0.3302226,0.3281313,0.3265586,0.3253633,0.324288,0.3229395,0.3212909,0.319498,0.318151,0.3176987,0.3183079,0.3201264,0.323594,0.3287732,0.3357544,0.3446929,0.3555277,0.3680365,0.3816098,0.3956037,0.4094775,0.422647,0.4348467,0.4459759,0.4559189,0.4654774,0.4769051,0.4923806,0.5133027,0.5389035,0.5678896,0.5996196,0.6320668,0.6629025,0.6908608,0.7149014,0.734677,0.7496125,0.7604539,0.7682698,0.7734665,0.7770952,0.7791492,0.7801371,0.7795267,0.7774552,0.7742667,0.7699789,0.7653403,0.7604811,0.7554846,0.7503063,0.7450981,0.7400708,0.7354419,0.7309198,0.7268536,0.7236938,0.7208955,0.7184383,0.7161861,0.7141591,0.7120575,0.7096569,0.7075178,0.7050663,0.7022248,0.698948,0.6949767,0.6900092,0.6846122,0.6788993,0.6729867,0.6674286,0.6617815,0.6563777,0.6512725,0.6466071,0.6422348,0.6383386,0.6352535
SP14:11406,N,10/14/16,9:35:24,0.1952088,0.2025879,0.2117494,0.2217466,0.2318605,0.2414836,0.2499678,0.2564859,0.2605829,0.2626744,0.2634192,0.2628675,0.261472,0.2593368,0.2566234,0.2533709,0.2496677,0.2458838,0.2423038,0.2387168,0.2350745,0.2314648,0.2279307,0.2245748,0.2214408,0.2187444,0.2165578,0.2148615,0.2136447,0.2129422,0.2127214,0.2130136,0.2138009,0.2152613,0.2180661,0.2237139,0.2338456,0.2494079,0.2691506,0.2912718,0.3144545,0.336509,0.3563333,0.3731263,0.3871462,0.3995157,0.4107843,0.4209687,0.4292621,0.43464,0.4370193,0.4367986,0.4337847,0.42805,0.4204141,0.4122438,0.4046634,0.3983808,0.3933393,0.3894974,0.3866006,0.3845761,0.3831505,0.382027,0.3809803,0.3796534,0.3779201,0.3761371,0.3747537,0.3742483,0.3749109,0.3769165,0.3805664,0.3861091,0.3935636,0.4029515,0.4142318,0.427133,0.4409401,0.4549856,0.468795,0.4818541,0.4938266,0.5045698,0.5140418,0.5232453,0.5340386,0.548411,0.5676597,0.5910465,0.6171741,0.6450858,0.6732814,0.6997157,0.7236837,0.7442474,0.761034,0.774069,0.7834485,0.7901906,0.7948067,0.798008,0.7999229,0.8007753,0.8003951,0.7986073,0.7957642,0.7920852,0.7878204,0.783511,0.7792355,0.7748104,0.7701864,0.7657652,0.7617597,0.7578666,0.7543386,0.7514728,0.7491853,0.7470155,0.7450347,0.7433956,0.7416814,0.7396131,0.7377146,0.7355273,0.7332367,0.7305889,0.7271954,0.722903,0.7185631,0.7137143,0.7086357,0.704028,0.6994787,0.6950809,0.6909115,0.6867282,0.6829238,0.6794115,0.6766074
SP14:11408,N,10/14/16,9:36:14,0.1846384,0.1915924,0.2004382,0.2101305,0.2198545,0.2290607,0.2371632,0.2434345,0.2473926,0.2492905,0.24998,0.2494549,0.2479854,0.2458867,0.2432694,0.2401408,0.236544,0.2328316,0.2293056,0.2257569,0.2221393,0.2185285,0.2150131,0.2116291,0.2085201,0.2058768,0.2037488,0.2019942,0.2007663,0.2000397,0.1997808,0.2000289,0.2007634,0.2021796,0.2048833,0.2103353,0.2202886,0.2356106,0.2551345,0.2771151,0.3002618,0.3223818,0.3424691,0.3596121,0.3738025,0.3863095,0.3978948,0.4084912,0.4171543,0.422789,0.4253222,0.4250616,0.4217207,0.4153872,0.4067962,0.3975701,0.3891747,0.3823602,0.3769412,0.3727998,0.3697005,0.36756,0.3659758,0.3647593,0.3636688,0.3623868,0.3607513,0.3588356,0.3573829,0.3567937,0.3574162,0.3593929,0.3630572,0.3685803,0.3760125,0.3853957,0.396706,0.4096847,0.4236125,0.4379781,0.452199,0.4657089,0.4781679,0.4894963,0.4997344,0.5098796,0.5217544,0.5374987,0.5586562,0.5842222,0.6129572,0.6442676,0.6761168,0.7059566,0.7327381,0.7557746,0.7744088,0.788756,0.799072,0.8064158,0.8114049,0.8148162,0.816601,0.8173986,0.816735,0.8146462,0.8113973,0.8072667,0.8027494,0.7980438,0.7932759,0.7881054,0.7828523,0.7779264,0.7733113,0.7689291,0.7650104,0.761756,0.7588582,0.7561625,0.7538,0.751644,0.7493314,0.7470787,0.7448779,0.7423421,0.7394745,0.73622,0.7321509,0.7272786,0.7219844,0.7164165,0.7105442,0.7049355,0.6994534,0.6942462,0.6893082,0.6846864,0.6802579,0.676348,0.6732598
SP14:11410,N,10/14/16,9:37:01,0.1901899,0.1969272,0.2055512,0.214974,0.2245145,0.233574,0.241626,0.2477299,0.2515433,0.2533962,0.2539584,0.2534241,0.2521044,0.2500563,0.2474504,0.2442663,0.240635,0.2368964,0.233342,0.2297286,0.2260369,0.222296,0.2185847,0.2151017,0.2118849,0.2090703,0.2068022,0.2050459,0.2037125,0.2029566,0.2027396,0.2029771,0.203679,0.2050906,0.2078313,0.2133556,0.2235825,0.2394843,0.2597431,0.2825103,0.306437,0.3294044,0.3503391,0.3681526,0.3827348,0.395704,0.408009,0.4194874,0.4288092,0.4348036,0.4374046,0.4369748,0.4333189,0.4262451,0.4166773,0.4064412,0.3971287,0.3895782,0.3836564,0.379154,0.3757144,0.3733415,0.3716623,0.3703824,0.3692832,0.3679554,0.3662055,0.3642389,0.3627376,0.3621702,0.3628545,0.3648722,0.3686623,0.3743868,0.3821577,0.3919828,0.4038175,0.4173964,0.4319736,0.4469659,0.4618798,0.4761609,0.4892536,0.5011222,0.5120468,0.522974,0.5356292,0.5521732,0.5738187,0.5993698,0.6277822,0.6581451,0.6883796,0.7160687,0.7403334,0.7607187,0.7770945,0.7893121,0.7980195,0.8041236,0.808135,0.8110604,0.8126002,0.8131381,0.8124379,0.8105817,0.8077789,0.8042251,0.8003164,0.7962031,0.7920083,0.7876996,0.7833332,0.7791083,0.7752334,0.7713864,0.7680315,0.7651763,0.7625724,0.760179,0.7580701,0.7562566,0.7543839,0.7524427,0.7503848,0.747945,0.7455744,0.7426831,0.7391554,0.7346992,0.7298424,0.7247879,0.7196733,0.7148042,0.709736,0.7049685,0.7002048,0.6957381,0.691756,0.6881002,0.6853537
SP14:11411,N,10/14/16,9:47:03,0.1513517,0.1574441,0.165202,0.1736377,0.1821538,0.1902353,0.1974156,0.2028593,0.2063279,0.2080625,0.2086024,0.2081298,0.2068513,0.204997,0.2026599,0.199864,0.1965981,0.1932496,0.1900745,0.1869457,0.1837127,0.1804563,0.1773049,0.1743412,0.1715656,0.1691497,0.1672138,0.1657012,0.1646363,0.1639788,0.1637628,0.1639878,0.1646434,0.1659155,0.1683485,0.1732875,0.1822482,0.195975,0.2133407,0.2327671,0.253278,0.2730948,0.2911655,0.3067255,0.319817,0.3314632,0.3422179,0.3520127,0.3599736,0.3650546,0.3671801,0.3666733,0.3634439,0.3575877,0.3498937,0.3417052,0.3342153,0.3280388,0.3231505,0.3193959,0.3164891,0.3144539,0.3130098,0.3118826,0.3109026,0.3096452,0.3080235,0.3062397,0.3048563,0.3043412,0.3048531,0.3066312,0.3099671,0.314991,0.3218016,0.3304699,0.3410002,0.3531742,0.3663109,0.37984,0.3934079,0.4063999,0.4184302,0.4293471,0.4392173,0.4489443,0.4603747,0.4758135,0.4966627,0.5223222,0.5513909,0.5831934,0.6159001,0.6470157,0.6753703,0.7001098,0.7203597,0.735992,0.7474042,0.7555811,0.7609965,0.764877,0.7672178,0.7682732,0.7678351,0.7659627,0.7629305,0.7589461,0.7544472,0.7496424,0.7448524,0.7398115,0.734544,0.7292804,0.7243468,0.7196752,0.7155295,0.7120556,0.7089443,0.7060931,0.7034614,0.7011876,0.6989813,0.6966567,0.6942163,0.6915842,0.6887107,0.6852644,0.680894,0.6755691,0.6697169,0.6636189,0.657553,0.6517233,0.6456685,0.6398786,0.6343404,0.6292337,0.6246191,0.6203682,0.6168951
