Sample_ID,Genotype,SourceID,Start.Weight,Start.Moisture,Cook.Date,HotPlate.ID,Hotplate.Pos,Cook.Time.Start,Bath.Start.Time,Steep.End.Date,Bath.End.Time,PH,Oven.ID,Tray.Empty.DML.1,Tray.Empty.DML.2,Tray.Empty.DML.3,Y.Kernel.Wet.Weight,Y.Kernel.Wet.With.Tray,Z.Kernel.Wet.Weight,Z.Kernel.Wet.With.Tray,Date.Tray.Dry,Tray.Dry.1,Tray.Dry.2,Tray.Dry.3,Date.Kernel.Dry,Y.Kernel.Tray.Dry.Weight,Z.Kernel.Tray.Dry.Weight,DML.Percent,Location,row,Moisture_Uptake,Y.Kernel.Moisture,Z.Kernel.Moisture
YC16:4467,CG102,SP14:10620,100,7,1-22-2018,B,3,5:35,05:59:00,1-23-2018,8:55,12.34,B,11.3,11.3,11.4,15,16.1,15.1,16.1,1-30-2018,13.2,15.2,14,2-7-2018,9.8,9.7,0.084,ISU,669,0.4219205298013245,0.42,0.423841059602649
YC16:4260,PHW80,SP14:11425,100.1,8.2,1-22-2018,B,4,5:35,05:59:00,1-23-2018,8:55,12.38,B,11.2,11.2,11.4,15.3,16.4,15.1,16.2,1-30-2018,13.6,16.5,13,2-7-2018,10.1,10.1,0.09290709291,ISU,670,0.40786910790806397,0.411764705882353,0.403973509933775
YC16:3037,LH119,SP14:10769,100,8.4,1-29-2018,A,1,4:42,05:05:00,1-30-2018,9:18,12.38,B,11.7,11.5,11.8,15,16.3,14.9,16.1,2-1-2018,13.5,16.4,13.3,2-8-18,10.1,10,0.082,ISU,671,0.4113646532438475,0.413333333333333,0.409395973154362
YC16:3062,DKPB80,SP14:10840,100,7.4,1-29-2018,A,2,4:42,05:05:00,1-30-2018,9:18,12.35,B,11.7,11.9,11.9,15.2,16.5,15.3,16.5,2-1-2018,15.5,14.5,14.2,2-8-18,9.8,9.6,0.087,ISU,672,0.445884932920537,0.440789473684211,0.450980392156863
YC16:3368,LH128,SP14:11268,100.1,6.1,1-29-2018,A,3,4:42,05:05:00,1-30-2018,9:18,12.28,B,11.6,11.4,11.3,15.2,16.4,15,16.3,2-1-2018,14.5,13.7,16.1,2-8-18,9.4,9.4,0.0999000999,ISU,673,0.46026315789473704,0.460526315789474,0.46
YC16:4052,A672,SP14:10819,100,LO,1-29-2018,A,4,4:42,05:05:00,1-30-2018,9:18,12.17,B,11.9,11.8,12.2,15.1,16.3,15.3,16.6,2-1-2018,14.5,16.6,15.1,2-8-18,NA,8.7,0.103,ISU,674,0.516339869281046,NA,0.516339869281046
YC16:4361,W37A,SP14:10721,100,8.8,1-29-2018,B,1,5:13,05:35:00,1-30-2018,9:18,12.35,B,11.6,11.8,11.8,15.3,16.7,15.1,16.3,2-1-2018,16.2,13.7,13.9,2-8-18,10.7,10.5,0.086,ISU,675,0.3881314115049995,0.392156862745098,0.384105960264901
YC16:4367,A321,SP15:10326,100,7.9,1-29-2018,B,2,5:13,05:35:00,1-30-2018,9:18,12.34,B,11.8,11.7,11.6,15,16.3,15,16.4,2-1-2018,14.2,16,13.6,2-8-18,9.8,9.9,0.087,ISU,676,0.433333333333333,0.433333333333333,0.433333333333333
YC16:3468,A,SP14:11012,100,6.7,1-29-2018,B,3,5:13,05:35:00,1-30-2018,9:18,12.35,B,11.9,11.6,11.8,15.1,16.5,15.2,16.6,2-1-2018,13.4,14.6,15.5,2-8-18,9.1,9.3,0.082,ISU,677,0.48516469153014996,0.490066225165563,0.480263157894737
YC16:4275,Os426,SP14:10812,100,LO,1-31-2018,A,1,4:32,04:54:00,2-1-2018,9:24,12.42,B,11.5,11.4,11.9,15.2,16.4,15,16.3,2-6-2018,13.1,16,13.6,2-15-18,NA,8.8,0.079,ISU,679,0.5,NA,0.5
YC16:3101,2FADB,SP14:11112,100.1,7.7,1-31-2018,A,2,4:32,04:54:00,2-1-2018,9:24,12.34,B,12,11.6,11.4,15.1,16.3,14.9,16,2-6-2018,14.1,13.1,16,2-15-18,9.6,9.5,0.08191808192,ISU,680,0.439975110004889,0.443708609271523,0.436241610738255
YC16:4126,A641,SP14:10705,100,7.9,1-31-2018,A,3,4:32,04:54:00,2-1-2018,9:24,12.35,B,11.4,11.6,11.5,15,16.2,15.1,16.4,2-6-2018,14.8,13.9,13.6,2-15-18,9.8,10,0.078,ISU,681,0.425253863134658,0.426666666666667,0.423841059602649
YC16:4221,A663,SP14:10637,100.1,7.5,1-31-2018,A,4,4:32,04:54:00,2-1-2018,9:24,12.31,B,11.2,11.3,11.4,14.9,16.1,15,16.2,2-6-2018,13.9,13.1,16.2,2-15-18,9.4,9.5,0.09290709291,ISU,682,0.448165548098434,0.449664429530201,0.446666666666667
YC16:3074,LH149,SP14:10687,100,6.5,1-31-2018,B,1,5:02,05:23:00,2-1-2018,9:24,12.37,B,11.2,11.2,11.6,15.2,16.4,15,16.1,2-6-2018,13.1,15.1,14.6,2-15-18,9.3,9.4,0.088,ISU,683,0.456885964912281,0.467105263157895,0.446666666666667
YC16:4040,1538,SP14:11105,100.1,7.9,1-31-2018,B,2,5:02,05:23:00,2-1-2018,9:24,12.35,B,11.7,11.1,11,15.2,16.5,15.1,16.4,2-6-2018,15.4,12.6,12.9,2-15-18,9.8,9.5,0.07092907093,ISU,684,0.4488715580341585,0.440789473684211,0.456953642384106
YC16:4392,B120,SP14:10929,100,9.1,1-31-2018,B,3,5:02,05:23:00,2-1-2018,9:24,12.3,B,11.2,11.2,11.1,15,16.2,15,16.3,2-6-2018,15.8,13.7,13.2,2-15-18,10.2,10.2,0.092,ISU,685,0.40333333333333354,0.4,0.406666666666667
YC16:3341,Va26,SP14:10852,100,8.4,1-31-2018,B,4,5:02,05:23:00,2-1-2018,9:24,12.33,B,11.1,10.9,11.1,14.9,16.1,15.4,16.7,2-6-2018,13.6,12.9,15.2,2-15-18,9.1,9.3,0.086,ISU,686,0.4751590691188005,0.469798657718121,0.48051948051948
YC16:4064,PHG50,SP14:10805,99.9,8.3,2-5-2018,A,1,4:52,05:16:00,2-6-2018,8:52,12.37,B,11.3,11,11.4,14.9,16.1,15.2,16.6,2-8-2018,14.1,13.7,14.2,2-23-18,9.8,10.1,0.08308308308,ISU,687,0.42522518544683896,0.422818791946309,0.427631578947369
YC16:4275,Os426,SP14:10812,100,LO,2-5-2018,A,2,4:52,05:16:00,2-6-2018,8:52,12.31,B,11.8,11.4,11.3,15.1,16.4,15.1,16.5,2-8-2018,14,13.7,15.4,2-23-18,9,9.1,0.086,ISU,688,0.490066225165563,0.490066225165563,0.490066225165563
YC16:3255,N193,SP14:10713,100,7.5,2-5-2018,A,3,4:52,05:16:00,2-6-2018,8:52,12.29,B,11.8,11.6,11.9,15,16.2,15.2,16.6,2-8-2018,14.4,16.1,13.8,2-23-18,9.3,9.5,0.09,ISU,689,0.46355263157894755,0.46,0.467105263157895
YC16:4007,A208,SP14:10629,100,5,2-5-2018,A,4,4:52,05:16:00,2-6-2018,8:52,12.19,B,11.9,11.5,11.9,15.1,16.4,15.1,16.4,2-8-2018,14.6,13.9,15.9,2-23-18,8.8,8.8,0.091,ISU,690,0.503311258278146,0.503311258278146,0.503311258278146
YC16:3206,A663,SP14:10637,100,6.4,2-5-2018,B,1,5:22,05:45:00,2-6-2018,8:52,12.28,B,11.5,11.5,11.8,15.1,16.4,15,16.3,2-8-2018,16.5,13.6,14.3,2-23-18,9.4,9.3,0.096,ISU,691,0.46512141280353203,0.463576158940397,0.466666666666667
YC16:4208,DKPB80,SP14:10840,100,8.2,2-5-2018,B,2,5:22,05:45:00,2-6-2018,8:52,12.26,B,11.7,11.6,11.5,15,16.3,15.3,16.5,2-8-2018,13.5,14.3,15.6,2-23-18,9.6,9.7,0.086,ISU,692,0.4455555555555555,0.446666666666667,0.444444444444444
YC16:4176,PHG71,SP14:10800,100.1,8.4,2-5-2018,B,3,5:22,05:45:00,2-6-2018,8:52,12.25,B,11.3,11.4,11.7,15,16.2,15.1,16.4,2-8-2018,14.2,13,16,2-23-18,9.8,9.9,0.08791208791,ISU,693,0.4285651214128035,0.426666666666667,0.43046357615894
YC16:4196,N192,SP14:10741,100.1,7.9,2-5-2018,B,4,5:22,05:45:00,2-6-2018,8:52,12.27,B,11.8,11.4,11.1,15,16.2,15.1,16.5,2-8-2018,15.1,13,13.9,2-23-18,9.9,10,0.07692307692,ISU,694,0.42523178807947,0.42,0.43046357615894
YC16:3223,CH9,SP14:10618,100.1,8.1,2-6-2018,A,1,4:19,04:42:00,2-7-2018,9:10,NA,A,11.1,11.2,11.1,15,16.3,14.9,16.1,2-15-2018,14.2,14.7,14.2,2-23-18,9.7,9.6,0.0969030969,ISU,695,0.4381208053691275,0.44,0.436241610738255
YC16:4267,Pa762,SP14:10885,100,6.3,2-6-2018,A,2,4:19,04:42:00,2-7-2018,9:10,NA,A,11.3,11,11.2,15.1,16.3,15,15.6,2-15-2018,14.1,13.5,14.3,2-23-18,9.8,9.5,0.084,ISU,696,0.4185651214128035,0.43046357615894,0.406666666666667
YC16:4296,NKS8326,SP14:10834,100,8.2,2-6-2018,A,3,4:19,04:42:00,2-7-2018,9:10,NA,A,11.4,11.6,11.2,15,16.1,14.9,16,2-15-2018,14,13.5,14.9,2-23-18,9,9,0.082,ISU,697,0.471565995525727,0.473333333333333,0.469798657718121
YC16:4062,A548,SP14:10617,100.1,5.6,2-6-2018,A,4,4:19,04:42:00,2-7-2018,9:10,NA,A,11.7,11.6,11.3,15.1,15.8,15,16.3,2-15-2018,14,14.1,14.2,2-23-18,9,8.8,0.07692307692,ISU,698,0.4751655629139075,0.450331125827815,0.5
YC16:3144,LP5,SP14:10770,100,7.9,2-6-2018,B,1,4:48,05:08:00,2-7-2018,9:10,NA,A,11,12.1,11.5,15.2,16.3,15,16.1,2-15-2018,14.8,14,14.1,2-23-18,9.6,9.5,0.083,ISU,699,0.4403947368421055,0.440789473684211,0.44
YC16:3109,N192,SP14:10741,100.1,9.2,2-22-2018,A,3,4:23,04:45:00,2-21-18,9:00,11.88,A,11.2,11.4,11.3,14.9,16.2,15,16.4,2-28-2018,14.2,14,13.9,3-1-2018,10.2,10.3,0.08191808192,ISU,700,0.40467561521252804,0.402684563758389,0.406666666666667
YC16:3221,PHG72,SP14:10621,100,8.3,2-22-2018,A,4,4:23,04:45:00,2-21-18,9:00,11.81,A,11.2,11.1,11.3,15.1,16.4,14.9,NA,2-28-2018,14.4,14.8,14.3,3-1-2018,9.4,9.3,0.099,ISU,701,0.463576158940397,0.463576158940397,NA
YC16:4163,LH132,SP14:11269,100.2,10.7,2-22-2018,B,4,4:49,05:09:00,2-21-18,9:00,11.82,A,11.1,11.1,11.2,15.2,16.6,15.2,16.6,2-28-2018,14,14.2,13.9,3-1-2018,10.4,10.2,0.08682634731,ISU,702,0.4144736842105265,0.407894736842105,0.421052631578948
